date,name_ta_rep,province_rep,city_rep,school_rep,repeat_index,name_first_learner,name_second_learner,name_full,letters_correct_a1,letters_correct,submission_date,assessment_phase
4/16/25,Ta 331,,Gqeberha,School 102,1,a,b,Learner 5876,6,6,4/16/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,4,a,b,Learner 8114,10,10,4/16/25,Midline
5/6/25,Ta 331,,Gqeberha,School 102,4,a,b,Learner 3945,11,11,5/6/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,5,a,b,Learner 1376,13,13,4/16/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,8,a,b,Learner 7964,13,13,4/16/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,6,a,b,Learner 1942,14,14,4/16/25,Midline
4/15/25,Ta 331,,Gqeberha,School 102,7,a,b,Learner 4028,2,15,4/15/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,2,a,b,Learner 6324,15,15,4/16/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,3,a,b,Learner 5914,16,16,4/16/25,Midline
4/15/25,Ta 331,,Gqeberha,School 102,2,a,b,Learner 1268,21,21,4/15/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,11,a,b,Learner 3169,22,22,4/16/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,9,a,b,Learner 3779,22,22,4/16/25,Midline
5/6/25,Ta 331,,Gqeberha,School 102,5,a,b,Learner 5814,22,22,5/6/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,1,a,b,Learner 167,23,23,4/16/25,Midline
4/15/25,Ta 331,,Gqeberha,School 102,10,a,b,Learner 1647,24,24,4/15/25,Midline
4/15/25,Ta 331,,Gqeberha,School 102,6,a,b,Learner 5107,24,24,4/15/25,Midline
4/15/25,Ta 331,,Gqeberha,School 102,5,a,b,Learner 6931,24,24,4/15/25,Midline
5/6/25,Ta 331,,Gqeberha,School 102,2,a,b,Learner 110,0,28,5/6/25,Midline
4/15/25,Ta 331,,Gqeberha,School 102,12,a,b,Learner 3996,10,29,4/15/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,10,a,b,Learner 3175,30,30,4/16/25,Midline
4/15/25,Ta 331,,Gqeberha,School 102,1,a,b,Learner 2187,23,32,4/15/25,Midline
4/15/25,Ta 331,,Gqeberha,School 102,11,a,b,Learner 245,32,32,4/15/25,Midline
4/15/25,Ta 331,,Gqeberha,School 102,8,a,b,Learner 4063,33,33,4/15/25,Midline
5/6/25,Ta 331,,Gqeberha,School 102,3,a,b,Learner 5771,33,33,5/6/25,Midline
5/6/25,Ta 331,,Gqeberha,School 102,1,a,b,Learner 4310,36,36,5/6/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,2,a,b,Learner 3876,37,37,4/16/25,Midline
4/15/25,Ta 331,,Gqeberha,School 102,3,a,b,Learner 446,40,40,4/15/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,12,a,b,Learner 7105,40,40,4/16/25,Midline
4/15/25,Ta 331,,Gqeberha,School 102,9,a,b,Learner 4829,31,41,4/15/25,Midline
4/15/25,Ta 331,,Gqeberha,School 102,13,a,b,Learner 2735,42,42,4/15/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,3,a,b,Learner 2435,48,48,4/16/25,Midline
4/16/25,Ta 331,,Gqeberha,School 102,7,a,b,Learner 1221,54,54,4/16/25,Midline
4/15/25,Ta 331,,Gqeberha,School 102,4,a,b,Learner 5574,59,59,4/15/25,Midline
5/6/25,Ta 153,,Gqeberha,School 102,4,a,b,Learner 6122,0,0,5/6/25,Midline
5/6/25,Ta 153,,Gqeberha,School 102,1,a,b,Learner 875,20,20,5/6/25,Midline
5/6/25,Ta 153,,Gqeberha,School 102,2,a,b,Learner 1814,50,50,5/6/25,Midline
5/6/25,Ta 153,,Gqeberha,School 102,3,a,b,Learner 7128,53,53,5/6/25,Midline
5/6/25,Ta 208,,Gqeberha,School 102,2,a,b,Learner 6217,0,0,5/6/25,Midline
5/6/25,Ta 208,,Gqeberha,School 102,6,a,b,Learner 67,0,0,5/6/25,Midline
5/6/25,Ta 352,,Gqeberha,School 102,4,a,b,Learner 7462,0,0,5/6/25,Midline
5/6/25,Ta 208,,Gqeberha,School 102,1,a,b,Learner 6269,1,1,5/6/25,Midline
5/6/25,Ta 208,,Gqeberha,School 102,5,a,b,Learner 3866,6,6,5/6/25,Midline
5/6/25,Ta 208,,Gqeberha,School 102,7,a,b,Learner 2065,7,7,5/6/25,Midline
5/6/25,Ta 352,,Gqeberha,School 102,1,a,b,Learner 6720,9,9,5/6/25,Midline
5/6/25,Ta 352,,Gqeberha,School 102,2,a,b,Learner 929,13,13,5/6/25,Midline
5/6/25,Ta 352,,Gqeberha,School 102,3,a,b,Learner 6284,15,15,5/6/25,Midline
5/6/25,Ta 208,,Gqeberha,School 102,4,a,b,Learner 7087,15,15,5/6/25,Midline
5/6/25,Ta 208,,Gqeberha,School 102,3,a,b,Learner 3894,23,23,5/6/25,Midline
4/15/25,Ta 292,,Gqeberha,School 111,1,a,b,Learner 172,5,5,4/15/25,Midline
4/15/25,Ta 292,,Gqeberha,School 111,1,a,b,Learner 4193,6,6,4/15/25,Midline
4/15/25,Ta 294,,Gqeberha,School 111,1,a,b,Learner 6163,10,10,4/15/25,Midline
4/15/25,Ta 292,,Gqeberha,School 111,1,a,b,Learner 6989,10,10,4/15/25,Midline
4/15/25,Ta 294,,Gqeberha,School 111,1,a,b,Learner 995,10,10,4/15/25,Midline
4/15/25,Ta 292,,Gqeberha,School 111,1,a,b,Learner 2329,13,13,4/15/25,Midline
4/17/25,Ta 402,,Gqeberha,School 113,3,a,b,Learner 2335,0,0,4/17/25,Midline
4/16/25,Ta 402,,Gqeberha,School 113,2,a,b,Learner 2685,0,0,4/16/25,Midline
4/16/25,Ta 402,,Gqeberha,School 113,1,a,b,Learner 316,0,0,4/16/25,Midline
4/17/25,Ta 402,,Gqeberha,School 113,6,a,b,Learner 3316,0,0,4/17/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,3,a,b,Learner 5504,0,0,4/15/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,4,a,b,Learner 6148,0,0,4/15/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,3,a,b,Learner 6783,0,0,4/15/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,1,a,b,Learner 7748,0,0,4/15/25,Midline
4/17/25,Ta 402,,Gqeberha,School 113,4,a,b,Learner 2441,2,2,4/17/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,5,a,b,Learner 2603,2,2,4/15/25,Midline
4/17/25,Ta 402,,Gqeberha,School 113,1,a,b,Learner 4389,2,2,4/17/25,Midline
4/16/25,Ta 402,,Gqeberha,School 113,1,a,b,Learner 1336,3,3,4/16/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,2,a,b,Learner 225,3,3,4/15/25,Midline
4/16/25,Ta 402,,Gqeberha,School 113,3,a,b,Learner 3002,3,3,4/16/25,Midline
4/17/25,Ta 402,,Gqeberha,School 113,5,a,b,Learner 5514,3,3,4/17/25,Midline
4/16/25,Ta 402,,Gqeberha,School 113,2,a,b,Learner 6130,4,3,4/16/25,Midline
4/16/25,Ta 402,,Gqeberha,School 113,6,a,b,Learner 7428,4,4,4/16/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,5,a,b,Learner 8178,4,4,4/15/25,Midline
4/16/25,Ta 402,,Gqeberha,School 113,4,a,b,Learner 17,6,6,4/16/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,4,a,b,Learner 2520,6,6,4/15/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,1,a,b,Learner 2882,6,6,4/15/25,Midline
4/16/25,Ta 402,,Gqeberha,School 113,5,a,b,Learner 2915,6,6,4/16/25,Midline
4/16/25,Ta 402,,Gqeberha,School 113,5,a,b,Learner 3263,6,6,4/16/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,1,a,b,Learner 6013,6,6,4/15/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,4,a,b,Learner 583,7,7,4/15/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,2,a,b,Learner 6553,7,7,4/15/25,Midline
4/17/25,Ta 402,,Gqeberha,School 113,1,a,b,Learner 2292,9,9,4/17/25,Midline
4/17/25,Ta 402,,Gqeberha,School 113,2,a,b,Learner 5951,4,10,4/17/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,1,a,b,Learner 4741,11,11,4/15/25,Midline
4/16/25,Ta 402,,Gqeberha,School 113,3,a,b,Learner 2180,12,12,4/16/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,2,a,b,Learner 2892,12,12,4/15/25,Midline
4/16/25,Ta 402,,Gqeberha,School 113,4,a,b,Learner 8148,12,12,4/16/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,2,a,b,Learner 8021,0,19,4/15/25,Midline
4/15/25,Ta 402,,Gqeberha,School 113,3,a,b,Learner 3576,22,22,4/15/25,Midline
5/7/25,Ta 293,,Gqeberha,School 114,1,a,b,Learner 6499,5,5,5/7/25,Midline
5/7/25,Ta 293,,Gqeberha,School 114,2,a,b,Learner 1220,17,17,5/7/25,Midline
5/7/25,Ta 440,,Gqeberha,School 114,5,a,b,Learner 2522,0,0,5/7/25,Midline
5/7/25,Ta 440,,Gqeberha,School 114,2,a,b,Learner 2754,5,5,5/7/25,Midline
5/7/25,Ta 440,,Gqeberha,School 114,4,a,b,Learner 7369,12,12,5/7/25,Midline
5/7/25,Ta 440,,Gqeberha,School 114,1,a,b,Learner 5701,13,13,5/7/25,Midline
5/7/25,Ta 440,,Gqeberha,School 114,3,a,b,Learner 8062,38,38,5/7/25,Midline
5/7/25,Ta 440,,Gqeberha,School 114,6,a,b,Learner 4021,56,56,5/7/25,Midline
5/7/25,Ta 256,,Gqeberha,School 114,4,a,b,Learner 7614,8,8,5/7/25,Midline
5/7/25,Ta 256,,Gqeberha,School 114,5,a,b,Learner 1089,9,9,5/7/25,Midline
5/7/25,Ta 256,,Gqeberha,School 114,1,a,b,Learner 3562,14,14,5/7/25,Midline
5/7/25,Ta 256,,Gqeberha,School 114,7,a,b,Learner 7850,17,17,5/7/25,Midline
5/7/25,Ta 256,,Gqeberha,School 114,2,a,b,Learner 3708,21,21,5/7/25,Midline
5/7/25,Ta 256,,Gqeberha,School 114,6,a,b,Learner 726,29,29,5/7/25,Midline
5/7/25,Ta 256,,Gqeberha,School 114,3,a,b,Learner 6763,30,30,5/7/25,Midline
5/7/25,Ta 256,,Gqeberha,School 114,8,a,b,Learner 4581,31,31,5/7/25,Midline
5/7/25,Ta 164,,Gqeberha,School 114,1,a,b,Learner 6018,0,0,5/7/25,Midline
5/7/25,Ta 402,,Gqeberha,School 114,3,a,b,Learner 4880,0,0,5/7/25,Midline
5/7/25,Ta 402,,Gqeberha,School 114,1,a,b,Learner 6002,0,0,5/7/25,Midline
5/7/25,Ta 402,,Gqeberha,School 114,2,a,b,Learner 7782,5,5,5/7/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,30,a,b,Learner 6768,0,0,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,2,a,b,Learner 2888,1,1,4/15/25,Midline
4/15/25,Ta 296,,Gqebera,School 118,3,a,b,Learner 5278,1,1,4/15/25,Midline
4/15/25,Ta 296,,Gqebera,School 118,9,a,b,Learner 1116,3,3,4/15/25,Midline
4/15/25,Ta 296,,Gqebera,School 118,10,a,b,Learner 2834,3,3,4/15/25,Midline
4/15/25,Ta 296,,Gqebera,School 118,1,a,b,Learner 1861,4,4,4/15/25,Midline
4/15/25,Ta 296,,Gqebera,School 118,8,a,b,Learner 2697,4,4,4/15/25,Midline
4/15/25,Ta 296,,Gqebera,School 118,2,a,b,Learner 7986,5,5,4/15/25,Midline
4/15/25,Ta 296,,Gqebera,School 118,6,a,b,Learner 816,13,5,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,5,a,b,Learner 1007,7,7,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,6,a,b,Learner 5264,7,7,4/15/25,Midline
4/15/25,Ta 296,,Gqebera,School 118,4,a,b,Learner 6087,39,7,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,4,a,b,Learner 462,8,8,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,8,a,b,Learner 4624,8,8,4/15/25,Midline
4/15/25,Ta 296,,Gqebera,School 118,7,a,b,Learner 6045,8,8,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,1,a,b,Learner 7446,8,8,4/15/25,Midline
4/15/25,Ta 296,,Gqebera,School 118,5,a,b,Learner 4652,9,9,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,9,a,b,Learner 2185,10,10,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,3,a,b,Learner 7715,10,10,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,15,a,b,Learner 1199,11,11,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,13,a,b,Learner 3647,13,13,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,7,a,b,Learner 5934,13,13,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,10,a,b,Learner 4175,15,15,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,29,a,b,Learner 3904,17,17,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,11,a,b,Learner 2749,18,18,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,12,a,b,Learner 7300,19,19,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,14,a,b,Learner 369,21,21,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,19,a,b,Learner 6754,23,23,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,20,a,b,Learner 4531,24,24,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,17,a,b,Learner 3450,27,27,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,24,a,b,Learner 6127,29,29,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,18,a,b,Learner 3523,31,31,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,26,a,b,Learner 1130,33,33,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,31,a,b,Learner 3108,34,34,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,21,a,b,Learner 3054,35,35,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,23,a,b,Learner 4374,35,35,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,16,a,b,Learner 2717,38,38,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,27,a,b,Learner 1347,44,44,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,22,a,b,Learner 190,51,51,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,28,a,b,Learner 8054,59,59,4/15/25,Midline
4/15/25,Ta 359,,Gqeberha,School 118,25,a,b,Learner 7662,60,60,4/15/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,6,a,b,Learner 5121,5,0,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,8,a,b,Learner 6567,1,1,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,15,a,b,Learner 4721,3,3,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,3,a,b,Learner 5742,0,3,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,9,a,b,Learner 1284,5,4,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,10,a,b,Learner 4050,5,5,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,11,a,b,Learner 3786,3,7,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,7,a,b,Learner 4017,0,7,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,2,a,b,Learner 4535,7,7,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,1,a,b,Learner 54,7,7,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,13,a,b,Learner 6528,7,7,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,5,a,b,Learner 8187,7,7,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,12,a,b,Learner 2369,2,8,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,14,a,b,Learner 7987,10,10,4/16/25,Midline
4/16/25,Ta 296,,GQEBERHA,School 118,4,a,b,Learner 204,11,11,4/16/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,4,a,b,Learner 1590,9,9,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,1,a,b,Learner 2768,10,10,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,2,a,b,Learner 2941,10,10,4/15/25,Midline
4/16/25,Ta 234,,Gqebera,School 120,2,a,b,Learner 4056,10,10,4/16/25,Midline
4/15/25,Ta 234,,Gqebera,School 120,2,a,b,Learner 848,10,10,4/15/25,Midline
4/16/25,Ta 234,,Gqebera,School 120,1,a,b,Learner 3837,11,11,4/16/25,Midline
4/15/25,Ta 234,,Gqebera,School 120,1,a,b,Learner 429,14,14,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,6,a,b,Learner 6640,14,14,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,5,a,b,Learner 1294,15,15,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,10,a,b,Learner 26,15,15,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,8,a,b,Learner 6874,16,16,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,9,a,b,Learner 1064,17,17,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,17,a,b,Learner 7548,19,19,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,3,a,b,Learner 2681,20,20,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,20,a,b,Learner 7750,20,20,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,32,a,b,Learner 4915,21,21,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,16,a,b,Learner 6659,21,21,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,14,a,b,Learner 6260,22,22,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,21,a,b,Learner 1353,23,23,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,13,a,b,Learner 2869,23,23,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,22,a,b,Learner 3139,23,23,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,12,a,b,Learner 1255,25,25,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,15,a,b,Learner 7115,25,25,4/15/25,Midline
4/15/25,Ta 234,,Gqebera,School 120,1,a,b,Learner 1480,27,27,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,23,a,b,Learner 441,27,27,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,11,a,b,Learner 6702,27,27,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,7,a,b,Learner 4931,28,28,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,24,a,b,Learner 7916,29,29,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,26,a,b,Learner 1070,30,30,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,18,a,b,Learner 4516,30,30,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,19,a,b,Learner 4514,32,32,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,25,a,b,Learner 7679,33,33,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,28,a,b,Learner 706,35,35,4/15/25,Midline
4/16/25,Ta 234,,Gqebera,School 120,1,a,b,Learner 7238,41,38,4/16/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,29,a,b,Learner 2701,44,44,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,27,a,b,Learner 3394,44,44,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,31,a,b,Learner 7600,48,48,4/15/25,Midline
4/15/25,Ta 235,,Gqebera,School 120,30,a,b,Learner 7849,59,59,4/15/25,Midline
4/15/25,Ta 350,,Gqeberha,School 120,2,a,b,Learner 1933,0,0,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,15,a,b,Learner 2654,0,0,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,17,a,b,Learner 2773,0,0,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,18,a,b,Learner 3656,0,0,4/15/25,Midline
4/15/25,Ta 350,,Gqeberha,School 120,13,a,b,Learner 4018,0,0,4/15/25,Midline
4/15/25,Ta 350,,Gqeberha,School 120,6,a,b,Learner 4305,0,0,4/15/25,Midline
4/15/25,Ta 350,,Gqeberha,School 120,5,a,b,Learner 5456,0,0,4/15/25,Midline
4/15/25,Ta 350,,Gqeberha,School 120,3,a,b,Learner 6292,0,0,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,19,a,b,Learner 6771,0,0,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,8,a,b,Learner 845,0,0,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,16,a,b,Learner 7306,1,1,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,6,a,b,Learner 2542,2,2,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,9,a,b,Learner 7305,4,4,4/15/25,Midline
4/15/25,Ta 350,,Gqeberha,School 120,1,a,b,Learner 8194,4,4,4/15/25,Midline
4/15/25,Ta 350,,Gqeberha,School 120,4,a,b,Learner 6556,5,5,4/15/25,Midline
4/15/25,Ta 350,,Gqeberha,School 120,9,a,b,Learner 3168,6,6,4/15/25,Midline
4/15/25,Ta 350,,Gqeberha,School 120,8,a,b,Learner 7592,9,9,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,10,a,b,Learner 6773,10,10,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,14,a,b,Learner 456,11,11,4/15/25,Midline
4/15/25,Ta 350,,Gqeberha,School 120,7,a,b,Learner 6255,14,14,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,13,a,b,Learner 6205,16,16,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,7,a,b,Learner 3326,17,17,4/15/25,Midline
4/15/25,Ta 350,,Gqeberha,School 120,12,a,b,Learner 1422,18,18,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,4,a,b,Learner 7491,19,19,4/15/25,Midline
4/15/25,Ta 350,,Gqeberha,School 120,11,a,b,Learner 479,21,21,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,5,a,b,Learner 2911,24,24,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,1,a,b,Learner 3090,24,24,4/15/25,Midline
4/15/25,Ta 350,,Gqeberha,School 120,10,a,b,Learner 1945,25,25,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,3,a,b,Learner 3635,27,27,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,2,a,b,Learner 5913,28,28,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,12,a,b,Learner 2454,30,30,4/15/25,Midline
4/15/25,Ta 351,,Gqeberha,School 120,11,a,b,Learner 8042,33,33,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,6,a,b,Learner 2380,0,0,4/15/25,Midline
4/17/25,Ta 41,,Port Elizabeth,School 143,2,a,b,Learner 3527,0,0,4/17/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,10,a,b,Learner 3547,0,0,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,9,a,b,Learner 4750,0,0,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,8,a,b,Learner 5330,0,0,4/15/25,Midline
4/17/25,Ta 41,,Port Elizabeth,School 143,1,a,b,Learner 5411,0,0,4/17/25,Midline
4/17/25,Ta 41,,Port Elizabeth,School 143,4,a,b,Learner 6614,0,0,4/17/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,1,a,b,Learner 680,0,0,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,3,a,b,Learner 7043,0,0,4/15/25,Midline
4/17/25,Ta 41,,Port Elizabeth,School 143,5,a,b,Learner 7416,0,0,4/17/25,Midline
4/17/25,Ta 41,,Port Elizabeth,School 143,3,a,b,Learner 3179,2,2,4/17/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,5,a,b,Learner 1858,4,4,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,2,a,b,Learner 2428,8,8,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,14,a,b,Learner 70,8,8,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,4,a,b,Learner 3383,9,9,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,15,a,b,Learner 4630,9,9,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,16,a,b,Learner 7810,9,9,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,11,a,b,Learner 4222,10,10,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,13,a,b,Learner 5439,13,13,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,20,a,b,Learner 2957,14,14,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,19,a,b,Learner 2109,14,15,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,12,a,b,Learner 5172,15,15,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,17,a,b,Learner 2493,17,17,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,21,a,b,Learner 2668,17,17,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,18,a,b,Learner 1691,22,22,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,7,a,b,Learner 6870,24,24,4/15/25,Midline
4/17/25,Ta 41,,Port Elizabeth,School 143,6,a,b,Learner 4770,0,44,4/17/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,23,a,b,Learner 1078,60,60,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,22,a,b,Learner 1085,60,60,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,25,a,b,Learner 1307,60,60,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,24,a,b,Learner 444,60,60,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,27,a,b,Learner 6871,60,60,4/15/25,Midline
4/15/25,Ta 41,,Port Elizabeth,School 143,26,a,b,Learner 7543,60,60,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,20,a,b,Learner 5526,1,1,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,9,a,b,Learner 3978,2,2,4/15/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,1,a,b,Learner 4019,2,2,4/15/25,Midline
4/16/25,Ta 35,,Gqeberha,School 143,1,a,b,Learner 8081,2,2,4/16/25,Midline
4/15/25,Ta 39,,Gqeberha,School 143,4,a,b,Learner 2005,5,5,4/15/25,Midline
